C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/14/2015,04:00:00,REGULAR,0003994373,0004880625                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/14/2015,08:00:00,REGULAR,0003994393,0004880720                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/14/2015,12:00:00,REGULAR,0003994481,0004880943                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/14/2015,16:00:00,REGULAR,0003994686,0004881128                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/14/2015,20:00:00,REGULAR,0003994960,0004881315                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/15/2015,00:00:00,REGULAR,0003995141,0004881399                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/15/2015,04:00:00,REGULAR,0003995173,0004881420                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/15/2015,08:00:00,REGULAR,0003995190,0004881469                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/15/2015,12:00:00,REGULAR,0003995254,0004881669                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/15/2015,16:00:00,REGULAR,0003995525,0004881826                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/15/2015,20:00:00,REGULAR,0003995750,0004882003                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/16/2015,00:00:00,REGULAR,0003995886,0004882088                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/16/2015,04:00:00,REGULAR,0003995900,0004882097                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/16/2015,08:00:00,REGULAR,0003995944,0004882464                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/16/2015,12:00:00,REGULAR,0003996172,0004883127                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/16/2015,16:00:00,REGULAR,0003996447,0004883321                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/16/2015,20:00:00,REGULAR,0003997129,0004883663                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,00:00:00,REGULAR,0003997333,0004883769                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,04:00:00,REGULAR,0003997346,0004883783                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,07:40:35,REGULAR,0003997369,0004884090                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,08:00:00,REGULAR,0003997384,0004884191                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,12:00:00,REGULAR,0003997622,0004884863                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,16:00:00,REGULAR,0003997925,0004885083                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/17/2015,20:00:00,REGULAR,0003998662,0004885414                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/18/2015,00:00:00,REGULAR,0003998883,0004885548                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/18/2015,04:00:00,REGULAR,0003998910,0004885555                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/18/2015,08:00:00,REGULAR,0003998959,0004885957                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/18/2015,12:00:00,REGULAR,0003999217,0004886654                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/18/2015,16:00:00,REGULAR,0003999536,0004886861                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/18/2015,20:00:00,REGULAR,0004000301,0004887135                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/19/2015,00:00:00,REGULAR,0004000520,0004887250                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/19/2015,04:00:00,REGULAR,0004000538,0004887260                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/19/2015,08:00:00,REGULAR,0004000587,0004887660                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/19/2015,12:00:00,REGULAR,0004000837,0004888333                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/19/2015,16:00:00,REGULAR,0004001184,0004888539                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/19/2015,20:00:00,REGULAR,0004001867,0004888812                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/20/2015,00:00:00,REGULAR,0004002128,0004888929                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/20/2015,04:00:00,REGULAR,0004002151,0004888941                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/20/2015,08:00:00,REGULAR,0004002188,0004889306                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/20/2015,12:00:00,REGULAR,0004002428,0004889908                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/20/2015,16:00:00,REGULAR,0004002763,0004890116                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/20/2015,20:00:00,REGULAR,0004003424,0004890419                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/14/2015,00:00:00,REGULAR,0005067780,0002874128                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/14/2015,04:00:00,REGULAR,0005067823,0002874143                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/14/2015,08:00:00,REGULAR,0005067841,0002874189                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/14/2015,12:00:00,REGULAR,0005067968,0002874281                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/14/2015,16:00:00,REGULAR,0005068214,0002874334                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/14/2015,20:00:00,REGULAR,0005068573,0002874391                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/15/2015,00:00:00,REGULAR,0005068810,0002874428                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/15/2015,04:00:00,REGULAR,0005068870,0002874432                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/15/2015,08:00:00,REGULAR,0005068890,0002874468                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/15/2015,12:00:00,REGULAR,0005069002,0002874564                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/15/2015,16:00:00,REGULAR,0005069243,0002874621                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/15/2015,20:00:00,REGULAR,0005069538,0002874690                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/16/2015,00:00:00,REGULAR,0005069726,0002874711                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/16/2015,04:00:00,REGULAR,0005069750,0002874715                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/16/2015,08:00:00,REGULAR,0005069813,0002874970                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/16/2015,12:00:00,REGULAR,0005070133,0002875236                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/16/2015,16:00:00,REGULAR,0005070444,0002875331                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/16/2015,20:00:00,REGULAR,0005071221,0002875455                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,00:00:00,REGULAR,0005071446,0002875493                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,04:00:00,REGULAR,0005071478,0002875498                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,07:40:35,REGULAR,0005071522,0002875673                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,08:00:00,REGULAR,0005071548,0002875723                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,12:00:00,REGULAR,0005071905,0002876016                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,16:00:00,REGULAR,0005072211,0002876105                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/17/2015,20:00:00,REGULAR,0005073063,0002876210                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/18/2015,00:00:00,REGULAR,0005073321,0002876269                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/18/2015,04:00:00,REGULAR,0005073341,0002876272                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/18/2015,08:00:00,REGULAR,0005073418,0002876506                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/18/2015,12:00:00,REGULAR,0005073790,0002876754                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/18/2015,16:00:00,REGULAR,0005074134,0002876828                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/18/2015,20:00:00,REGULAR,0005074936,0002876936                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/19/2015,00:00:00,REGULAR,0005075218,0002876980                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/19/2015,04:00:00,REGULAR,0005075244,0002876986                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/19/2015,08:00:00,REGULAR,0005075315,0002877215                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/19/2015,12:00:00,REGULAR,0005075664,0002877490                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/19/2015,16:00:00,REGULAR,0005075980,0002877577                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/19/2015,20:00:00,REGULAR,0005076774,0002877705                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/20/2015,00:00:00,REGULAR,0005077062,0002877765                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/20/2015,04:00:00,REGULAR,0005077081,0002877771                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/20/2015,08:00:00,REGULAR,0005077148,0002878009                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/20/2015,12:00:00,REGULAR,0005077479,0002878301                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/20/2015,16:00:00,REGULAR,0005077842,0002878395                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/20/2015,20:00:00,REGULAR,0005078547,0002878488                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/14/2015,00:00:00,REGULAR,0008248200,0001191362                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/14/2015,04:00:00,REGULAR,0008248292,0001191366                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/14/2015,08:00:00,REGULAR,0008248337,0001191374                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/14/2015,12:00:00,REGULAR,0008248624,0001191388                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/14/2015,16:00:00,REGULAR,0008249047,0001191397                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/14/2015,20:00:00,REGULAR,0008249614,0001191411                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/15/2015,00:00:00,REGULAR,0008250019,0001191417                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/15/2015,04:00:00,REGULAR,0008250133,0001191417                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/15/2015,08:00:00,REGULAR,0008250186,0001191429                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/15/2015,12:00:00,REGULAR,0008250410,0001191442                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/15/2015,16:00:00,REGULAR,0008250865,0001191455                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/15/2015,20:00:00,REGULAR,0008251335,0001191470                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/16/2015,00:00:00,REGULAR,0008251648,0001191475                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/16/2015,04:00:00,REGULAR,0008251688,0001191475                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/16/2015,08:00:00,REGULAR,0008251863,0001191532                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/16/2015,12:00:00,REGULAR,0008252506,0001191581                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/16/2015,16:00:00,REGULAR,0008253017,0001191606                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/16/2015,20:00:00,REGULAR,0008254096,0001191631                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,00:00:00,REGULAR,0008254558,0001191644                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,04:00:00,REGULAR,0008254626,0001191645                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,07:40:35,REGULAR,0008254749,0001191705                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,08:00:00,REGULAR,0008254797,0001191716                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,12:00:00,REGULAR,0008255441,0001191771                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,16:00:00,REGULAR,0008255977,0001191787                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/17/2015,20:00:00,REGULAR,0008257028,0001191811                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/18/2015,00:00:00,REGULAR,0008257512,0001191820                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/18/2015,04:00:00,REGULAR,0008257564,0001191820                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/18/2015,08:00:00,REGULAR,0008257732,0001191886                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/18/2015,12:00:00,REGULAR,0008258354,0001191942                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/18/2015,16:00:00,REGULAR,0008258890,0001191970                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/18/2015,20:00:00,REGULAR,0008259988,0001191992                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/19/2015,00:00:00,REGULAR,0008260454,0001192003                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/19/2015,04:00:00,REGULAR,0008260497,0001192005                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/19/2015,08:00:00,REGULAR,0008260645,0001192069                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/19/2015,12:00:00,REGULAR,0008261278,0001192126                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/19/2015,16:00:00,REGULAR,0008261832,0001192142                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/19/2015,20:00:00,REGULAR,0008262942,0001192170                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/20/2015,00:00:00,REGULAR,0008263435,0001192180                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/20/2015,04:00:00,REGULAR,0008263502,0001192181                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/20/2015,08:00:00,REGULAR,0008263659,0001192245                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/20/2015,12:00:00,REGULAR,0008264274,0001192289                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/20/2015,16:00:00,REGULAR,0008264850,0001192309                                     
